,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
38310,38310,50598,23949,2/22/2012 0:00,82,82,right,medium,low,65,90,79,63,75,71,69,69,31,72,84,92,78,83,70,83,78,67,69,72,55,22,85,57,76,22,38,33,7,8,12,5,7
38311,38311,50598,23949,8/30/2011 0:00,82,83,right,medium,low,65,90,79,63,75,71,69,69,31,72,84,92,78,83,70,83,78,67,69,72,55,22,85,57,76,22,38,33,7,8,12,5,7
38312,38312,50598,23949,2/22/2011 0:00,82,84,right,medium,low,65,90,80,64,76,73,69,69,31,74,88,88,81,88,76,83,78,66,77,73,67,21,85,66,74,23,40,34,7,8,12,5,7
38313,38313,50598,23949,8/30/2010 0:00,82,84,right,medium,low,65,90,80,64,76,73,69,69,31,74,88,88,81,88,76,83,78,66,77,73,67,21,85,66,74,23,40,34,7,8,12,5,7
38314,38314,50598,23949,2/22/2010 0:00,81,86,right,medium,low,66,90,79,57,76,79,69,70,32,80,91,89,81,83,76,79,78,80,75,72,68,71,80,66,86,24,41,34,14,20,32,20,20
38315,38315,50598,23949,8/30/2009 0:00,79,83,right,medium,low,66,84,79,57,76,77,69,70,32,76,91,89,81,79,76,79,78,80,75,60,60,64,72,66,75,24,41,34,14,20,32,20,20
38316,38316,50598,23949,2/22/2009 0:00,77,85,right,medium,low,66,77,79,57,76,77,69,69,32,76,93,91,81,79,76,79,78,80,75,60,60,64,72,66,68,24,41,34,14,20,32,20,20
38317,38317,50598,23949,8/30/2008 0:00,79,85,right,medium,low,66,85,81,57,76,77,69,50,32,76,93,91,81,79,76,79,78,80,75,60,60,64,72,66,68,24,41,34,14,20,32,20,20
38318,38318,50598,23949,8/30/2007 0:00,85,85,right,medium,low,69,90,82,69,76,75,69,46,52,79,94,93,81,86,76,84,78,84,73,62,60,77,88,66,84,31,41,34,14,20,52,20,20
38319,38319,50598,23949,2/22/2007 0:00,82,84,right,medium,low,69,87,76,70,76,64,69,76,52,75,86,88,81,81,76,84,78,79,73,52,60,77,88,66,76,31,41,34,14,7,52,5,11
38320,38320,4360,32661,2/22/2011 0:00,62,71,right,None,o,18,16,66,56,26,30,18,19,51,51,47,51,53,52,72,52,64,61,68,24,63,59,21,48,16,64,67,58,9,12,12,12,12
38321,38321,4360,32661,8/30/2010 0:00,64,71,right,None,o,18,16,68,56,26,30,18,19,51,51,47,51,53,52,72,52,64,61,68,24,63,59,21,48,16,67,69,62,9,12,12,12,12
38322,38322,4360,32661,8/30/2009 0:00,63,71,right,None,o,21,21,68,56,26,38,18,19,51,51,47,51,53,52,72,52,64,61,68,24,63,62,49,48,53,67,69,62,8,21,51,21,21
38323,38323,4360,32661,8/30/2008 0:00,70,77,right,None,o,21,21,79,56,26,38,18,19,51,63,57,51,53,52,72,52,64,71,81,24,63,62,56,48,53,74,78,62,15,21,51,21,21
38324,38324,4360,32661,8/30/2007 0:00,70,71,right,None,o,38,46,71,41,26,33,18,36,55,57,57,51,53,52,72,51,64,68,73,38,59,60,54,48,54,71,71,62,15,21,55,21,21
38325,38325,4360,32661,2/22/2007 0:00,67,68,right,None,o,38,46,69,41,26,33,18,54,55,54,57,51,53,52,72,51,64,65,69,38,59,60,54,48,54,68,67,62,15,14,55,11,10
38326,38326,138782,24148,3/3/2016 0:00,75,75,right,medium,high,72,65,83,82,60,65,65,47,79,75,55,53,62,80,59,77,70,76,70,73,80,84,57,68,62,79,81,78,10,16,7,10,9
38327,38327,138782,24148,9/21/2015 0:00,75,75,right,medium,high,72,65,83,82,60,65,65,47,79,75,55,53,62,80,59,77,70,76,70,73,82,84,57,68,62,79,81,78,10,16,7,10,9
38328,38328,138782,24148,3/13/2015 0:00,74,74,right,medium,high,71,64,82,81,59,64,64,46,78,74,58,54,62,79,59,76,69,76,69,72,81,81,56,67,61,78,80,77,9,15,6,9,8
38329,38329,138782,24148,2/27/2015 0:00,75,75,right,medium,high,71,64,85,85,59,64,64,46,78,74,58,54,62,79,59,76,69,76,69,72,89,83,56,67,61,80,83,77,9,15,6,9,8
38330,38330,138782,24148,2/6/2015 0:00,75,75,right,medium,high,71,64,85,85,59,64,64,46,78,74,59,54,62,79,59,76,69,76,69,72,89,83,56,67,61,80,83,77,9,15,6,9,8
38331,38331,138782,24148,9/18/2014 0:00,75,75,right,medium,high,71,64,85,85,59,64,64,46,78,74,59,54,62,79,59,76,69,76,69,72,89,83,56,67,61,80,83,77,9,15,6,9,8
38332,38332,138782,24148,3/28/2014 0:00,75,75,right,medium,high,77,64,85,85,59,64,64,46,78,76,59,54,62,79,59,76,69,76,69,72,89,83,56,67,61,80,83,77,9,15,6,9,8
38333,38333,138782,24148,2/28/2014 0:00,76,76,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,83,61,71,61,80,83,77,9,15,6,9,8
38334,38334,138782,24148,2/14/2014 0:00,77,77,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,85,65,71,61,80,83,77,9,15,6,9,8
38335,38335,138782,24148,2/7/2014 0:00,78,78,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,85,65,78,61,80,83,77,9,15,6,9,8
38336,38336,138782,24148,1/31/2014 0:00,78,79,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,85,65,78,61,80,83,77,9,15,6,9,8
38337,38337,138782,24148,12/27/2013 0:00,78,79,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,76,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38338,38338,138782,24148,12/6/2013 0:00,78,79,right,medium,high,77,64,85,85,59,64,64,46,82,78,59,54,62,79,59,76,69,80,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38339,38339,138782,24148,9/20/2013 0:00,79,79,right,medium,high,77,64,85,85,59,64,64,46,82,78,63,54,62,83,59,76,71,86,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38340,38340,138782,24148,5/17/2013 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,88,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38341,38341,138782,24148,3/22/2013 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,88,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38342,38342,138782,24148,2/22/2013 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,88,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38343,38343,138782,24148,2/15/2013 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,91,69,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38344,38344,138782,24148,8/31/2012 0:00,80,80,right,medium,high,77,64,85,85,59,64,64,46,82,78,66,68,62,83,59,76,71,91,75,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38345,38345,138782,24148,2/22/2012 0:00,81,82,right,medium,high,80,64,86,85,59,70,64,46,82,78,71,78,62,83,59,77,76,91,77,72,89,85,65,78,56,80,83,77,9,15,6,9,8
38346,38346,138782,24148,8/30/2011 0:00,81,82,right,medium,high,80,64,86,84,59,72,64,46,82,80,75,78,62,83,59,77,76,91,77,72,89,84,65,80,56,87,83,77,9,15,6,9,8
38347,38347,138782,24148,2/22/2011 0:00,81,85,right,medium,high,80,74,86,84,64,73,59,46,84,80,79,76,61,84,76,77,84,93,77,78,90,86,79,80,56,85,83,77,9,15,6,9,8
38348,38348,138782,24148,8/30/2010 0:00,82,85,right,medium,high,80,74,86,86,64,73,59,46,84,80,79,76,61,84,76,77,84,92,77,78,90,92,84,80,56,88,83,77,9,15,6,9,8
38349,38349,138782,24148,2/22/2010 0:00,83,85,right,medium,high,79,74,84,88,64,73,59,46,84,80,80,78,61,84,76,77,84,94,77,78,88,89,87,80,84,88,83,77,9,22,84,22,22
38350,38350,138782,24148,8/30/2009 0:00,79,82,right,medium,high,78,60,74,85,64,73,59,46,78,82,76,76,61,80,76,62,84,93,77,74,84,76,82,80,77,82,78,77,9,22,78,22,22
38351,38351,138782,24148,2/22/2009 0:00,78,80,right,medium,high,80,65,74,83,64,71,59,46,78,82,73,73,61,78,76,62,84,93,71,69,84,76,82,80,77,82,75,77,9,22,78,22,22
38352,38352,138782,24148,8/30/2008 0:00,76,80,right,medium,high,80,59,74,79,64,68,59,46,76,78,73,73,61,78,76,62,84,93,71,69,84,76,82,80,77,82,75,77,9,22,76,22,22
38353,38353,138782,24148,8/30/2007 0:00,74,79,right,medium,high,73,59,69,78,64,62,59,46,71,74,73,73,61,76,76,63,84,89,68,59,66,75,79,80,72,78,72,77,9,22,71,22,22
38354,38354,138782,24148,2/22/2007 0:00,74,85,right,medium,high,74,53,67,81,64,73,59,74,72,76,77,77,61,76,76,69,84,85,42,59,43,75,79,80,74,75,73,77,9,10,72,11,12
38355,38355,204062,206592,1/28/2016 0:00,69,70,left,medium,medium,11,12,13,33,19,22,17,13,43,32,45,44,41,65,46,37,77,27,68,13,17,16,14,42,34,13,10,17,71,69,68,67,71
38356,38356,204062,206592,11/19/2015 0:00,69,71,left,medium,medium,11,12,13,33,19,22,17,13,43,32,45,44,41,65,46,37,77,27,68,13,17,16,14,42,34,13,10,17,71,69,68,67,71
38357,38357,204062,206592,9/21/2015 0:00,67,69,left,medium,medium,11,12,13,33,19,22,17,13,43,32,45,44,41,65,46,37,77,27,68,13,17,16,14,42,34,13,10,17,69,69,67,65,68
38358,38358,204062,206592,4/10/2015 0:00,67,69,left,medium,medium,25,25,25,32,25,21,25,25,42,31,45,44,41,64,46,36,74,27,68,25,25,25,25,25,33,25,25,25,68,68,66,64,67
38359,38359,204062,206592,1/23/2015 0:00,68,70,left,medium,medium,25,25,25,32,25,21,25,25,42,31,45,44,41,68,46,36,74,27,69,25,25,25,25,25,33,25,25,25,68,73,69,66,67
38360,38360,204062,206592,10/24/2014 0:00,68,70,left,medium,medium,25,25,25,32,25,21,25,25,42,31,45,44,41,68,46,36,74,27,69,25,25,25,25,25,33,25,25,25,68,73,69,66,67
38361,38361,204062,206592,10/10/2014 0:00,68,71,left,medium,medium,25,25,25,32,25,21,25,25,42,31,45,44,41,68,46,36,74,27,69,25,25,25,25,25,33,25,25,25,68,73,69,66,67
38362,38362,204062,206592,9/18/2014 0:00,68,72,left,medium,medium,25,25,25,32,25,21,25,25,42,31,45,44,41,68,46,36,74,27,69,25,25,25,25,25,33,25,25,25,68,73,69,66,67
38363,38363,204062,206592,3/28/2014 0:00,68,72,left,medium,medium,25,25,25,32,25,21,25,25,56,31,45,44,41,68,46,36,74,27,69,25,25,25,25,25,33,25,25,25,68,73,69,66,67
38364,38364,204062,206592,10/4/2013 0:00,68,73,left,medium,medium,25,25,25,32,25,21,25,25,56,31,45,44,41,68,46,36,74,27,69,25,25,25,25,25,33,25,25,25,68,73,69,66,67
38365,38365,204062,206592,9/20/2013 0:00,68,73,left,medium,medium,25,25,25,32,25,21,25,25,56,31,45,44,41,68,46,36,74,27,69,25,25,25,25,25,33,25,25,25,68,73,69,66,67
38366,38366,204062,206592,4/12/2013 0:00,68,73,left,medium,medium,10,11,12,51,18,21,16,12,56,35,60,58,58,65,56,50,83,49,71,12,16,20,13,8,33,12,9,16,68,73,69,66,67
38367,38367,204062,206592,3/28/2013 0:00,68,73,left,medium,medium,10,11,12,51,18,21,16,12,56,35,60,58,58,65,56,50,83,49,71,12,16,20,13,31,33,12,9,16,68,73,69,66,67
38368,38368,204062,206592,3/8/2013 0:00,68,73,left,medium,medium,10,11,12,51,18,21,16,12,56,35,60,58,58,65,56,50,83,49,71,12,16,20,13,31,33,12,9,16,68,73,69,66,67
38369,38369,204062,206592,2/15/2013 0:00,67,72,left,medium,medium,10,11,12,51,18,21,16,12,56,35,60,58,58,65,56,50,83,49,71,12,16,20,13,31,33,12,9,16,67,72,68,63,66
38370,38370,204062,206592,8/31/2012 0:00,66,76,left,medium,medium,10,11,12,38,18,10,16,12,29,23,62,58,58,65,56,50,71,49,71,12,16,20,13,31,33,12,9,16,67,70,61,63,65
38371,38371,204062,206592,8/30/2011 0:00,61,69,left,medium,medium,10,10,12,33,18,15,16,12,32,23,62,58,56,61,57,31,65,49,67,11,46,24,13,21,33,13,16,10,62,59,61,57,64
38372,38372,204062,206592,2/22/2007 0:00,61,69,left,medium,medium,10,10,12,33,18,15,16,12,32,23,62,58,56,61,57,31,65,49,67,11,46,24,13,21,33,13,16,10,62,59,61,57,64
38373,38373,224582,445515,6/16/2016 0:00,56,68,right,medium,medium,49,37,38,62,46,50,46,35,58,61,66,71,72,50,72,53,53,62,57,40,52,51,42,45,50,56,53,51,7,14,13,10,8
38374,38374,224582,445515,3/10/2016 0:00,56,70,right,medium,medium,49,37,38,62,46,50,46,35,58,61,66,71,72,50,72,53,53,62,57,40,52,51,42,45,50,56,53,51,7,14,13,10,8
38375,38375,224582,445515,3/3/2016 0:00,56,70,right,medium,medium,49,37,38,62,46,50,46,35,58,61,66,71,68,50,72,53,53,62,57,40,52,51,42,45,50,56,53,51,7,14,13,10,8
38376,38376,224582,445515,2/11/2016 0:00,56,70,right,medium,medium,49,37,38,62,46,50,46,35,58,61,66,71,68,50,72,53,53,62,57,40,52,51,42,45,50,56,53,51,7,14,13,10,8
38377,38377,224582,445515,9/21/2015 0:00,49,63,right,medium,medium,47,37,38,58,46,50,46,35,50,58,66,70,66,50,72,53,53,49,57,40,33,32,42,39,50,56,53,51,7,14,13,10,8
38378,38378,224582,445515,4/17/2015 0:00,51,65,right,medium,medium,46,46,37,47,45,54,45,34,47,57,66,69,56,39,67,52,47,49,50,39,32,21,51,48,58,45,42,40,6,13,12,9,7
38379,38379,224582,445515,3/27/2015 0:00,51,65,right,medium,medium,46,46,37,47,45,54,45,34,47,57,66,69,56,39,67,52,47,49,50,39,32,21,51,48,58,45,42,40,6,13,12,9,7
38380,38380,224582,445515,2/20/2015 0:00,51,65,right,medium,medium,46,46,37,47,45,54,45,34,47,57,66,69,56,39,67,52,47,49,50,39,32,21,51,48,58,45,42,40,6,13,12,9,7
38381,38381,224582,445515,2/6/2015 0:00,51,65,right,medium,medium,46,46,37,47,45,54,45,34,47,57,66,69,56,39,67,52,47,49,50,39,32,21,51,48,58,45,42,40,6,13,12,9,7
38382,38382,224582,445515,11/14/2014 0:00,51,65,right,medium,medium,46,46,37,47,45,54,45,34,47,57,66,69,56,39,67,52,47,49,50,39,32,21,51,48,58,45,42,40,6,13,12,9,7
38383,38383,224582,445515,9/18/2014 0:00,51,65,right,medium,medium,46,46,37,47,45,54,45,34,47,57,66,69,56,39,67,52,47,49,50,39,32,21,51,48,58,45,42,40,6,13,12,9,7
38384,38384,224582,445515,2/22/2007 0:00,51,65,right,medium,medium,46,46,37,47,45,54,45,34,47,57,66,69,56,39,67,52,47,49,50,39,32,21,51,48,58,45,42,40,6,13,12,9,7
38385,38385,203877,279109,9/18/2014 0:00,57,63,right,None,3,51,52,54,46,42,57,45,34,36,56,92,90,72,59,72,59,82,70,56,51,43,20,53,52,56,28,31,27,8,12,9,8,8
38386,38386,203877,279109,3/28/2014 0:00,57,66,right,None,3,51,52,54,42,42,53,45,34,36,52,92,90,72,59,72,55,82,70,50,51,43,20,53,48,56,22,25,21,8,12,9,8,8
38387,38387,203877,279109,2/7/2014 0:00,57,66,right,None,3,51,52,54,42,42,53,45,34,36,52,92,90,72,59,72,55,82,70,50,51,43,20,53,48,56,22,25,21,8,12,9,8,8
38388,38388,203877,279109,1/3/2014 0:00,58,68,right,None,3,53,53,55,42,42,54,45,34,36,52,92,90,72,59,72,57,82,70,50,52,43,20,54,48,56,22,25,21,8,12,9,8,8
38389,38389,203877,279109,9/20/2013 0:00,61,65,right,None,3,57,54,58,42,42,64,45,34,36,59,92,90,72,59,72,57,82,70,50,52,43,20,57,48,44,22,25,21,8,12,9,8,8
38390,38390,203877,279109,2/22/2012 0:00,61,65,right,None,3,57,54,58,42,42,64,45,34,36,59,92,90,72,59,72,57,82,70,50,52,43,20,57,48,44,22,25,21,8,12,9,8,8
38391,38391,203877,279109,8/30/2011 0:00,61,69,right,None,3,42,60,58,51,63,65,60,54,46,59,90,87,74,61,65,60,66,61,63,67,63,34,54,53,44,22,25,21,8,12,9,8,8
38392,38392,203877,279109,2/22/2007 0:00,61,69,right,None,3,42,60,58,51,63,65,60,54,46,59,90,87,74,61,65,60,66,61,63,67,63,34,54,53,44,22,25,21,8,12,9,8,8
38393,38393,138241,32427,2/22/2012 0:00,61,61,right,high,high,44,60,61,54,51,62,53,33,42,61,83,80,81,58,79,64,72,78,61,52,42,27,58,47,72,22,43,34,6,8,8,12,9
38394,38394,138241,32427,8/30/2011 0:00,63,63,right,high,high,44,63,61,54,53,64,53,33,42,62,83,80,81,58,82,66,72,78,61,56,42,27,62,47,72,22,43,34,6,8,8,12,9
38395,38395,138241,32427,2/22/2011 0:00,62,68,right,high,high,44,61,61,54,57,59,53,33,42,56,78,81,67,62,63,63,61,66,62,54,42,27,64,47,58,22,43,34,6,8,8,12,9
38396,38396,138241,32427,8/30/2010 0:00,63,68,right,high,high,44,61,61,54,59,59,53,33,42,56,81,81,74,62,64,66,62,68,62,57,42,27,64,47,62,22,43,34,6,8,8,12,9
38397,38397,138241,32427,8/30/2009 0:00,69,77,right,high,high,44,77,51,51,59,75,53,33,40,75,81,82,74,55,64,74,62,74,56,60,22,55,53,47,51,22,43,34,8,22,40,22,22
38398,38398,138241,32427,8/30/2008 0:00,69,77,right,high,high,44,77,51,51,59,75,53,33,40,75,81,82,74,55,64,74,62,74,56,60,22,55,53,47,51,22,43,34,8,22,40,22,22
38399,38399,138241,32427,8/30/2007 0:00,77,78,right,high,high,44,79,41,54,59,72,53,33,48,76,82,86,74,55,64,74,62,74,56,62,22,55,53,47,51,22,43,34,8,22,48,22,22
38400,38400,138241,32427,2/22/2007 0:00,56,67,right,high,high,44,52,41,54,59,51,53,51,48,53,75,70,74,55,64,56,62,62,52,49,20,55,53,47,51,22,43,34,8,7,48,15,9
38401,38401,200449,17600,12/19/2014 0:00,63,63,right,high,medium,31,38,63,61,26,53,31,28,52,58,73,74,33,56,52,42,63,65,84,26,57,57,44,46,42,63,63,60,10,11,9,15,9
38402,38402,200449,17600,11/7/2014 0:00,62,62,right,high,medium,31,38,63,61,26,53,31,28,52,58,73,74,33,56,52,42,63,65,84,26,57,57,44,46,42,58,63,60,10,11,9,15,9
38403,38403,200449,17600,9/18/2014 0:00,61,61,right,high,medium,31,38,63,61,26,53,31,28,52,58,73,74,33,56,52,42,63,65,84,26,57,57,44,46,42,58,60,56,10,11,9,15,9
38404,38404,200449,17600,5/23/2014 0:00,61,61,right,high,medium,31,38,63,61,26,61,31,28,52,59,73,74,33,56,52,42,63,65,84,26,57,57,44,46,42,58,60,56,10,11,9,15,9
38405,38405,200449,17600,4/4/2014 0:00,61,61,right,high,medium,31,38,63,61,26,61,31,28,52,59,73,74,33,56,52,42,63,65,84,26,57,57,44,46,42,58,60,56,10,11,9,15,9
38406,38406,200449,17600,2/28/2014 0:00,62,62,right,high,medium,31,38,63,61,26,58,31,28,52,59,73,74,33,59,52,42,63,65,84,26,57,58,44,46,42,61,60,56,10,11,9,15,9
38407,38407,200449,17600,2/7/2014 0:00,62,62,right,high,medium,31,38,63,61,26,58,31,28,52,59,73,74,33,59,52,42,63,65,84,26,57,58,44,46,42,61,60,56,10,11,9,15,9
38408,38408,200449,17600,1/10/2014 0:00,63,63,right,high,medium,31,38,65,61,26,58,31,28,52,59,73,74,33,61,52,42,63,65,87,26,57,59,44,46,42,62,61,57,10,11,9,15,9
38409,38409,200449,17600,1/3/2014 0:00,63,63,right,high,medium,31,38,65,61,26,58,31,28,52,59,73,69,33,61,52,42,63,65,87,26,57,59,44,46,42,62,61,57,10,11,9,15,9
38410,38410,200449,17600,9/20/2013 0:00,62,62,right,high,medium,31,38,65,61,26,58,31,28,52,59,73,69,33,61,52,42,63,65,87,26,57,59,44,46,42,57,61,56,10,11,9,15,9
38411,38411,200449,17600,4/26/2013 0:00,65,65,right,high,medium,31,38,67,62,26,57,31,28,52,64,73,69,39,64,52,42,56,65,85,26,63,62,44,46,42,62,63,61,10,11,9,15,9
38412,38412,200449,17600,4/19/2013 0:00,65,65,right,high,medium,31,38,67,62,26,57,31,28,52,64,73,69,39,64,52,42,56,65,85,26,63,62,44,46,42,62,63,61,10,11,9,15,9
38413,38413,200449,17600,2/15/2013 0:00,67,68,right,high,medium,31,38,71,62,26,58,31,28,52,59,70,68,39,67,52,42,63,71,88,26,66,68,44,46,42,65,66,61,10,11,9,15,9
38414,38414,200449,17600,8/31/2012 0:00,67,72,right,high,medium,31,33,71,62,17,41,27,28,47,58,71,64,34,67,52,42,63,71,88,12,66,68,37,46,42,65,66,61,10,11,9,15,9
38415,38415,200449,17600,2/22/2012 0:00,67,72,right,medium,medium,31,16,71,62,17,41,27,28,47,58,71,64,43,67,52,16,63,71,88,12,66,68,12,46,42,65,66,61,10,11,9,15,9
38416,38416,200449,17600,8/30/2011 0:00,68,72,right,medium,medium,31,16,72,62,17,41,27,28,47,58,71,64,43,67,53,16,63,71,90,12,68,68,12,46,42,67,68,61,10,11,9,15,9
38417,38417,200449,17600,2/22/2011 0:00,65,70,right,medium,medium,30,16,64,34,17,41,27,28,38,58,59,64,43,62,76,16,73,69,74,12,73,61,12,46,35,64,66,61,10,11,9,15,9
38418,38418,200449,17600,8/30/2010 0:00,62,64,right,medium,medium,30,22,35,34,17,13,27,28,38,62,59,64,43,62,76,16,73,69,74,12,73,61,12,46,35,64,66,61,10,11,9,15,9
38419,38419,200449,17600,2/22/2007 0:00,62,64,right,medium,medium,30,22,35,34,17,13,27,28,38,62,59,64,43,62,76,16,73,69,74,12,73,61,12,46,35,64,66,61,10,11,9,15,9
38420,38420,163203,32449,3/10/2016 0:00,68,68,left,low,medium,42,22,71,60,19,57,20,18,63,63,60,59,41,61,62,35,55,64,72,26,70,66,23,52,29,69,72,67,8,6,7,12,11
38421,38421,163203,32449,2/18/2016 0:00,68,68,left,low,medium,42,22,71,60,19,57,20,18,63,63,60,63,47,61,62,35,58,64,72,26,70,66,23,52,29,69,72,67,8,6,7,12,11
38422,38422,163203,32449,1/21/2016 0:00,67,67,left,low,medium,42,22,71,60,19,57,20,18,63,63,60,63,47,61,62,35,58,64,72,26,70,66,23,52,29,67,70,65,8,6,7,12,11
38423,38423,163203,32449,1/30/2015 0:00,67,67,left,low,medium,42,22,71,60,19,57,20,18,63,63,60,63,47,61,62,35,58,64,72,26,70,66,23,52,29,67,70,65,8,6,7,12,11
38424,38424,163203,32449,12/12/2014 0:00,67,67,left,low,medium,42,22,72,60,19,57,20,18,63,64,60,63,47,61,62,35,58,64,72,26,70,67,23,52,29,67,71,65,8,6,7,12,11
38425,38425,163203,32449,9/27/2013 0:00,67,67,left,low,medium,42,22,72,60,19,57,20,18,63,64,60,63,47,61,62,35,58,64,72,26,70,67,23,52,29,67,71,65,8,6,7,12,11
38426,38426,163203,32449,9/20/2013 0:00,67,67,left,low,medium,42,22,72,60,19,57,20,18,63,64,60,63,47,61,62,35,58,67,72,26,70,67,23,52,29,67,71,65,8,6,7,12,11
38427,38427,163203,32449,8/2/2013 0:00,67,67,left,low,medium,42,22,72,60,18,57,19,17,63,64,59,63,47,61,62,35,57,67,72,26,70,67,23,52,29,67,71,65,8,6,7,12,11
38428,38428,163203,32449,7/26/2013 0:00,67,67,left,low,medium,42,22,72,60,18,57,19,17,63,64,59,63,47,61,62,35,57,67,72,26,70,67,23,52,29,67,71,65,8,6,7,12,11
38429,38429,163203,32449,5/3/2013 0:00,67,67,left,low,medium,42,22,72,60,18,57,19,17,63,64,59,63,47,61,62,35,57,67,72,26,70,67,23,52,29,67,71,65,8,6,7,12,11
38430,38430,163203,32449,2/15/2013 0:00,67,67,left,low,medium,42,22,72,60,18,57,19,17,63,64,59,63,47,63,62,35,57,67,70,26,70,67,23,52,29,67,71,65,8,6,7,12,11
38431,38431,163203,32449,8/31/2012 0:00,67,67,left,low,medium,42,22,72,60,18,57,19,17,63,64,60,63,47,63,62,35,58,67,69,26,70,67,23,52,29,67,71,65,8,6,7,12,11
38432,38432,163203,32449,2/22/2012 0:00,68,71,left,low,medium,42,22,72,60,18,57,19,17,63,64,60,63,47,64,62,35,58,67,69,26,70,69,23,52,29,68,71,66,8,6,7,12,11
38433,38433,163203,32449,8/30/2011 0:00,68,71,left,low,medium,38,17,72,60,18,57,19,17,54,64,63,66,47,64,63,24,58,67,75,11,71,69,23,52,22,67,69,64,8,6,7,12,11
38434,38434,163203,32449,8/30/2010 0:00,68,73,left,low,medium,16,17,72,62,18,57,14,14,46,62,61,62,62,64,73,24,77,66,75,11,71,66,17,61,12,67,69,64,8,6,7,12,11
38435,38435,163203,32449,2/22/2010 0:00,69,75,left,low,medium,21,21,73,62,18,57,14,14,46,62,67,62,62,66,73,24,77,66,73,21,71,57,67,61,66,71,71,64,9,21,46,21,21
38436,38436,163203,32449,8/30/2009 0:00,70,77,left,low,medium,21,21,76,62,18,57,14,14,46,62,67,62,62,66,73,24,77,66,78,21,71,57,67,61,66,71,72,64,9,21,46,21,21
38437,38437,163203,32449,2/22/2009 0:00,69,76,left,low,medium,31,21,76,56,18,32,14,42,42,59,65,53,62,65,73,47,77,67,76,22,74,53,67,61,63,64,74,64,9,21,42,21,21
38438,38438,163203,32449,8/30/2008 0:00,69,72,left,low,medium,31,21,76,56,18,32,14,42,42,59,65,53,62,65,73,47,77,67,76,22,74,53,67,61,63,64,74,64,9,21,42,21,21
38439,38439,163203,32449,8/30/2007 0:00,65,72,left,low,medium,31,21,66,56,18,32,14,42,42,59,65,53,62,58,73,47,77,67,66,22,66,53,57,61,63,64,66,64,9,21,42,21,21
38440,38440,163203,32449,2/22/2007 0:00,65,72,left,low,medium,31,21,66,56,18,32,14,42,42,59,65,53,62,58,73,47,77,67,66,22,66,53,57,61,63,64,66,64,9,21,42,21,21
38441,38441,156894,33048,5/5/2016 0:00,67,67,right,high,high,65,64,66,64,69,64,61,52,61,65,65,75,70,72,66,73,83,91,75,66,68,63,74,63,61,58,66,67,8,12,11,16,12
38442,38442,156894,33048,4/28/2016 0:00,68,68,right,high,high,65,66,66,66,69,66,61,52,61,65,65,75,70,72,66,73,83,91,75,66,68,63,77,67,61,58,66,67,8,12,11,16,12
38443,38443,156894,33048,10/2/2015 0:00,68,68,right,high,high,65,66,66,66,69,66,61,52,61,65,65,75,70,72,66,73,83,91,75,66,68,63,77,67,61,58,66,67,8,12,11,16,12
38444,38444,156894,33048,9/21/2015 0:00,68,68,right,high,medium,65,66,66,66,69,66,61,52,61,65,65,75,70,72,66,73,83,91,75,66,68,63,77,67,61,58,66,67,8,12,11,16,12
38445,38445,156894,33048,4/10/2015 0:00,68,68,right,high,medium,65,64,65,65,68,65,60,51,65,64,63,70,70,71,66,72,80,90,75,65,67,62,76,66,60,57,65,66,7,11,10,15,11
38446,38446,156894,33048,1/9/2015 0:00,67,67,right,high,medium,65,64,65,65,68,65,60,51,65,64,63,70,74,71,66,72,80,85,75,65,67,57,76,66,36,57,65,66,7,11,10,15,11
